name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,link_type_name,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
8 Street,612,269,270,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,612,612,"<LineString><coordinates>0.869919,0.497097,0.0 0.932057,0.497097,0.0</coordinates></LineString>"
8 Street,613,270,271,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,613,613,"<LineString><coordinates>0.932057,0.497097,0.0 0.994194,0.497097,0.0</coordinates></LineString>"
8 Street,614,271,272,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,614,614,"<LineString><coordinates>0.994194,0.497097,0.0 1.056331,0.497097,0.0</coordinates></LineString>"
8 Street,615,272,273,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,615,615,"<LineString><coordinates>1.056331,0.497097,0.0 1.118468,0.497097,0.0</coordinates></LineString>"
8 Street,616,273,274,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,616,616,"<LineString><coordinates>1.118468,0.497097,0.0 1.180605,0.497097,0.0</coordinates></LineString>"
8 Street,617,274,275,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,617,617,"<LineString><coordinates>1.180605,0.497097,0.0 1.242742,0.497097,0.0</coordinates></LineString>"
9 Street,618,296,295,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,618,618,"<LineString><coordinates>1.242742,0.559234,0.0 1.180605,0.559234,0.0</coordinates></LineString>"
9 Street,619,295,294,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,619,619,"<LineString><coordinates>1.180605,0.559234,0.0 1.118468,0.559234,0.0</coordinates></LineString>"
9 Street,620,294,293,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,620,620,"<LineString><coordinates>1.118468,0.559234,0.0 1.056331,0.559234,0.0</coordinates></LineString>"
9 Street,621,293,292,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,621,621,"<LineString><coordinates>1.056331,0.559234,0.0 0.994194,0.559234,0.0</coordinates></LineString>"
9 Street,622,292,291,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,622,622,"<LineString><coordinates>0.994194,0.559234,0.0 0.932057,0.559234,0.0</coordinates></LineString>"
9 Street,623,291,290,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,623,623,"<LineString><coordinates>0.932057,0.559234,0.0 0.869919,0.559234,0.0</coordinates></LineString>"
9 Street,624,290,289,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,624,624,"<LineString><coordinates>0.869919,0.559234,0.0 0.807782,0.559234,0.0</coordinates></LineString>"
9 Street,625,289,288,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,625,625,"<LineString><coordinates>0.807782,0.559234,0.0 0.745645,0.559234,0.0</coordinates></LineString>"
9 Street,626,288,287,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,626,626,"<LineString><coordinates>0.745645,0.559234,0.0 0.683508,0.559234,0.0</coordinates></LineString>"
9 Street,627,287,286,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,627,627,"<LineString><coordinates>0.683508,0.559234,0.0 0.621371,0.559234,0.0</coordinates></LineString>"
9 Street,628,286,285,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,628,628,"<LineString><coordinates>0.621371,0.559234,0.0 0.559234,0.559234,0.0</coordinates></LineString>"
9 Street,629,285,284,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,629,629,"<LineString><coordinates>0.559234,0.559234,0.0 0.497097,0.559234,0.0</coordinates></LineString>"
9 Street,630,284,283,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,630,630,"<LineString><coordinates>0.497097,0.559234,0.0 0.434960,0.559234,0.0</coordinates></LineString>"
9 Street,631,283,282,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,631,631,"<LineString><coordinates>0.434960,0.559234,0.0 0.372823,0.559234,0.0</coordinates></LineString>"
9 Street,632,282,281,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,632,632,"<LineString><coordinates>0.372823,0.559234,0.0 0.310686,0.559234,0.0</coordinates></LineString>"
9 Street,633,281,280,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,633,633,"<LineString><coordinates>0.310686,0.559234,0.0 0.248548,0.559234,0.0</coordinates></LineString>"
9 Street,634,280,279,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,634,634,"<LineString><coordinates>0.248548,0.559234,0.0 0.186411,0.559234,0.0</coordinates></LineString>"
9 Street,635,279,278,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,635,635,"<LineString><coordinates>0.186411,0.559234,0.0 0.124274,0.559234,0.0</coordinates></LineString>"
9 Street,636,278,277,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,636,636,"<LineString><coordinates>0.124274,0.559234,0.0 0.062137,0.559234,0.0</coordinates></LineString>"
9 Street,637,277,276,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,637,637,"<LineString><coordinates>0.062137,0.559234,0.0 0.000000,0.559234,0.0</coordinates></LineString>"
11 Street,638,313,314,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,638,638,"<LineString><coordinates>0.062137,0.683508,0.0 0.124274,0.683508,0.0</coordinates></LineString>"
11 Street,639,314,315,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,639,639,"<LineString><coordinates>0.124274,0.683508,0.0 0.186411,0.683508,0.0</coordinates></LineString>"
11 Street,640,315,316,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,640,640,"<LineString><coordinates>0.186411,0.683508,0.0 0.248548,0.683508,0.0</coordinates></LineString>"
11 Street,641,316,317,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,641,641,"<LineString><coordinates>0.248548,0.683508,0.0 0.310686,0.683508,0.0</coordinates></LineString>"
11 Street,642,317,318,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,642,642,"<LineString><coordinates>0.310686,0.683508,0.0 0.372823,0.683508,0.0</coordinates></LineString>"
11 Street,643,318,319,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,643,643,"<LineString><coordinates>0.372823,0.683508,0.0 0.434960,0.683508,0.0</coordinates></LineString>"
11 Street,644,319,320,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,644,644,"<LineString><coordinates>0.434960,0.683508,0.0 0.497097,0.683508,0.0</coordinates></LineString>"
11 Street,645,320,321,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,645,645,"<LineString><coordinates>0.497097,0.683508,0.0 0.559234,0.683508,0.0</coordinates></LineString>"
11 Street,646,321,322,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,646,646,"<LineString><coordinates>0.559234,0.683508,0.0 0.621371,0.683508,0.0</coordinates></LineString>"
11 Street,647,322,323,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,647,647,"<LineString><coordinates>0.621371,0.683508,0.0 0.683508,0.683508,0.0</coordinates></LineString>"
11 Street,648,323,324,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,648,648,"<LineString><coordinates>0.683508,0.683508,0.0 0.745645,0.683508,0.0</coordinates></LineString>"
11 Street,649,324,325,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,649,649,"<LineString><coordinates>0.745645,0.683508,0.0 0.807782,0.683508,0.0</coordinates></LineString>"
11 Street,650,325,326,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,650,650,"<LineString><coordinates>0.807782,0.683508,0.0 0.869919,0.683508,0.0</coordinates></LineString>"
11 Street,651,326,327,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,651,651,"<LineString><coordinates>0.869919,0.683508,0.0 0.932057,0.683508,0.0</coordinates></LineString>"
11 Street,652,327,328,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,652,652,"<LineString><coordinates>0.932057,0.683508,0.0 0.994194,0.683508,0.0</coordinates></LineString>"
11 Street,653,328,329,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,653,653,"<LineString><coordinates>0.994194,0.683508,0.0 1.056331,0.683508,0.0</coordinates></LineString>"
11 Street,654,329,330,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,654,654,"<LineString><coordinates>1.056331,0.683508,0.0 1.118468,0.683508,0.0</coordinates></LineString>"
11 Street,655,330,331,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,655,655,"<LineString><coordinates>1.118468,0.683508,0.0 1.180605,0.683508,0.0</coordinates></LineString>"
11 Street,656,331,332,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,656,656,"<LineString><coordinates>1.180605,0.683508,0.0 1.242742,0.683508,0.0</coordinates></LineString>"
12 Street,657,351,350,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,657,657,"<LineString><coordinates>1.242742,0.745645,0.0 1.180605,0.745645,0.0</coordinates></LineString>"
12 Street,658,350,349,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,658,658,"<LineString><coordinates>1.180605,0.745645,0.0 1.118468,0.745645,0.0</coordinates></LineString>"
12 Street,659,349,348,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,659,659,"<LineString><coordinates>1.118468,0.745645,0.0 1.056331,0.745645,0.0</coordinates></LineString>"
12 Street,660,348,347,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,660,660,"<LineString><coordinates>1.056331,0.745645,0.0 0.994194,0.745645,0.0</coordinates></LineString>"
12 Street,661,347,346,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,661,661,"<LineString><coordinates>0.994194,0.745645,0.0 0.932057,0.745645,0.0</coordinates></LineString>"
12 Street,662,346,345,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,662,662,"<LineString><coordinates>0.932057,0.745645,0.0 0.869919,0.745645,0.0</coordinates></LineString>"
12 Street,663,345,344,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,663,663,"<LineString><coordinates>0.869919,0.745645,0.0 0.807782,0.745645,0.0</coordinates></LineString>"
12 Street,664,344,343,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,664,664,"<LineString><coordinates>0.807782,0.745645,0.0 0.745645,0.745645,0.0</coordinates></LineString>"
12 Street,665,343,342,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,665,665,"<LineString><coordinates>0.745645,0.745645,0.0 0.683508,0.745645,0.0</coordinates></LineString>"
12 Street,666,342,341,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,666,666,"<LineString><coordinates>0.683508,0.745645,0.0 0.621371,0.745645,0.0</coordinates></LineString>"
12 Street,667,341,340,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,667,667,"<LineString><coordinates>0.621371,0.745645,0.0 0.559234,0.745645,0.0</coordinates></LineString>"
12 Street,668,340,339,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,668,668,"<LineString><coordinates>0.559234,0.745645,0.0 0.497097,0.745645,0.0</coordinates></LineString>"
12 Street,669,339,338,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,669,669,"<LineString><coordinates>0.497097,0.745645,0.0 0.434960,0.745645,0.0</coordinates></LineString>"
12 Street,670,338,337,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,670,670,"<LineString><coordinates>0.434960,0.745645,0.0 0.372823,0.745645,0.0</coordinates></LineString>"
12 Street,671,337,336,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,671,671,"<LineString><coordinates>0.372823,0.745645,0.0 0.310686,0.745645,0.0</coordinates></LineString>"
12 Street,672,336,335,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,672,672,"<LineString><coordinates>0.310686,0.745645,0.0 0.248548,0.745645,0.0</coordinates></LineString>"
12 Street,673,335,334,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,673,673,"<LineString><coordinates>0.248548,0.745645,0.0 0.186411,0.745645,0.0</coordinates></LineString>"
12 Street,674,334,333,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,674,674,"<LineString><coordinates>0.186411,0.745645,0.0 0.124274,0.745645,0.0</coordinates></LineString>"
13 Street,675,352,353,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,675,675,"<LineString><coordinates>0.186411,0.807782,0.0 0.248548,0.807782,0.0</coordinates></LineString>"
13 Street,676,353,354,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,676,676,"<LineString><coordinates>0.248548,0.807782,0.0 0.310686,0.807782,0.0</coordinates></LineString>"
13 Street,677,354,355,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,677,677,"<LineString><coordinates>0.310686,0.807782,0.0 0.372823,0.807782,0.0</coordinates></LineString>"
13 Street,678,355,356,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,678,678,"<LineString><coordinates>0.372823,0.807782,0.0 0.434960,0.807782,0.0</coordinates></LineString>"
13 Street,679,356,357,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,679,679,"<LineString><coordinates>0.434960,0.807782,0.0 0.497097,0.807782,0.0</coordinates></LineString>"
13 Street,680,357,358,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,680,680,"<LineString><coordinates>0.497097,0.807782,0.0 0.559234,0.807782,0.0</coordinates></LineString>"
13 Street,681,358,359,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,681,681,"<LineString><coordinates>0.559234,0.807782,0.0 0.621371,0.807782,0.0</coordinates></LineString>"
13 Street,682,359,360,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,682,682,"<LineString><coordinates>0.621371,0.807782,0.0 0.683508,0.807782,0.0</coordinates></LineString>"
13 Street,683,360,361,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,683,683,"<LineString><coordinates>0.683508,0.807782,0.0 0.745645,0.807782,0.0</coordinates></LineString>"
13 Street,684,361,362,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,684,684,"<LineString><coordinates>0.745645,0.807782,0.0 0.807782,0.807782,0.0</coordinates></LineString>"
13 Street,685,362,363,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,685,685,"<LineString><coordinates>0.807782,0.807782,0.0 0.869919,0.807782,0.0</coordinates></LineString>"
13 Street,686,363,364,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,686,686,"<LineString><coordinates>0.869919,0.807782,0.0 0.932057,0.807782,0.0</coordinates></LineString>"
13 Street,687,364,365,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,687,687,"<LineString><coordinates>0.932057,0.807782,0.0 0.994194,0.807782,0.0</coordinates></LineString>"
13 Street,688,365,366,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,688,688,"<LineString><coordinates>0.994194,0.807782,0.0 1.056331,0.807782,0.0</coordinates></LineString>"
13 Street,689,366,367,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,689,689,"<LineString><coordinates>1.056331,0.807782,0.0 1.118468,0.807782,0.0</coordinates></LineString>"
13 Street,690,367,368,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,690,690,"<LineString><coordinates>1.118468,0.807782,0.0 1.180605,0.807782,0.0</coordinates></LineString>"
13 Street,691,368,369,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,691,691,"<LineString><coordinates>1.180605,0.807782,0.0 1.242742,0.807782,0.0</coordinates></LineString>"
14 Street,692,386,385,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,692,692,"<LineString><coordinates>1.242742,0.869919,0.0 1.180605,0.869919,0.0</coordinates></LineString>"
14 Street,693,385,384,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,693,693,"<LineString><coordinates>1.180605,0.869919,0.0 1.118468,0.869919,0.0</coordinates></LineString>"
14 Street,694,384,383,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,694,694,"<LineString><coordinates>1.118468,0.869919,0.0 1.056331,0.869919,0.0</coordinates></LineString>"
14 Street,695,383,382,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,695,695,"<LineString><coordinates>1.056331,0.869919,0.0 0.994194,0.869919,0.0</coordinates></LineString>"
14 Street,696,382,381,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,696,696,"<LineString><coordinates>0.994194,0.869919,0.0 0.932057,0.869919,0.0</coordinates></LineString>"
14 Street,697,381,380,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,697,697,"<LineString><coordinates>0.932057,0.869919,0.0 0.869919,0.869919,0.0</coordinates></LineString>"
14 Street,698,380,379,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,698,698,"<LineString><coordinates>0.869919,0.869919,0.0 0.807782,0.869919,0.0</coordinates></LineString>"
14 Street,699,379,378,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,699,699,"<LineString><coordinates>0.807782,0.869919,0.0 0.745645,0.869919,0.0</coordinates></LineString>"
14 Street,700,378,377,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,700,700,"<LineString><coordinates>0.745645,0.869919,0.0 0.683508,0.869919,0.0</coordinates></LineString>"
14 Street,701,377,376,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,701,701,"<LineString><coordinates>0.683508,0.869919,0.0 0.621371,0.869919,0.0</coordinates></LineString>"
14 Street,702,376,375,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,702,702,"<LineString><coordinates>0.621371,0.869919,0.0 0.559234,0.869919,0.0</coordinates></LineString>"
14 Street,703,375,374,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,703,703,"<LineString><coordinates>0.559234,0.869919,0.0 0.497097,0.869919,0.0</coordinates></LineString>"
14 Street,704,374,373,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,704,704,"<LineString><coordinates>0.497097,0.869919,0.0 0.434960,0.869919,0.0</coordinates></LineString>"
14 Street,705,373,372,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,705,705,"<LineString><coordinates>0.434960,0.869919,0.0 0.372823,0.869919,0.0</coordinates></LineString>"
14 Street,706,372,371,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,706,706,"<LineString><coordinates>0.372823,0.869919,0.0 0.310686,0.869919,0.0</coordinates></LineString>"
14 Street,707,371,370,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,707,707,"<LineString><coordinates>0.310686,0.869919,0.0 0.248548,0.869919,0.0</coordinates></LineString>"
16 Street,708,398,399,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,708,708,"<LineString><coordinates>0.372823,0.994194,0.0 0.434960,0.994194,0.0</coordinates></LineString>"
16 Street,709,399,400,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,709,709,"<LineString><coordinates>0.434960,0.994194,0.0 0.497097,0.994194,0.0</coordinates></LineString>"
16 Street,710,400,401,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,710,710,"<LineString><coordinates>0.497097,0.994194,0.0 0.559234,0.994194,0.0</coordinates></LineString>"
16 Street,711,401,402,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,711,711,"<LineString><coordinates>0.559234,0.994194,0.0 0.621371,0.994194,0.0</coordinates></LineString>"
16 Street,712,402,403,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,712,712,"<LineString><coordinates>0.621371,0.994194,0.0 0.683508,0.994194,0.0</coordinates></LineString>"
16 Street,713,403,404,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,713,713,"<LineString><coordinates>0.683508,0.994194,0.0 0.745645,0.994194,0.0</coordinates></LineString>"
16 Street,714,404,405,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,714,714,"<LineString><coordinates>0.745645,0.994194,0.0 0.807782,0.994194,0.0</coordinates></LineString>"
16 Street,715,405,406,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,715,715,"<LineString><coordinates>0.807782,0.994194,0.0 0.869919,0.994194,0.0</coordinates></LineString>"
16 Street,716,406,407,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,716,716,"<LineString><coordinates>0.869919,0.994194,0.0 0.932057,0.994194,0.0</coordinates></LineString>"
16 Street,717,407,408,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,717,717,"<LineString><coordinates>0.932057,0.994194,0.0 0.994194,0.994194,0.0</coordinates></LineString>"
16 Street,718,408,409,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,718,718,"<LineString><coordinates>0.994194,0.994194,0.0 1.056331,0.994194,0.0</coordinates></LineString>"
16 Street,719,409,410,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,719,719,"<LineString><coordinates>1.056331,0.994194,0.0 1.118468,0.994194,0.0</coordinates></LineString>"
16 Street,720,410,411,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,720,720,"<LineString><coordinates>1.118468,0.994194,0.0 1.180605,0.994194,0.0</coordinates></LineString>"
16 Street,721,411,412,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,721,721,"<LineString><coordinates>1.180605,0.994194,0.0 1.242742,0.994194,0.0</coordinates></LineString>"
17 Street,722,426,425,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,722,722,"<LineString><coordinates>1.242742,1.056331,0.0 1.180605,1.056331,0.0</coordinates></LineString>"
17 Street,723,425,424,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,723,723,"<LineString><coordinates>1.180605,1.056331,0.0 1.118468,1.056331,0.0</coordinates></LineString>"
17 Street,724,424,423,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,724,724,"<LineString><coordinates>1.118468,1.056331,0.0 1.056331,1.056331,0.0</coordinates></LineString>"
17 Street,725,423,422,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,725,725,"<LineString><coordinates>1.056331,1.056331,0.0 0.994194,1.056331,0.0</coordinates></LineString>"
17 Street,726,422,421,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,726,726,"<LineString><coordinates>0.994194,1.056331,0.0 0.932057,1.056331,0.0</coordinates></LineString>"
17 Street,727,421,420,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,727,727,"<LineString><coordinates>0.932057,1.056331,0.0 0.869919,1.056331,0.0</coordinates></LineString>"
17 Street,728,420,419,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,728,728,"<LineString><coordinates>0.869919,1.056331,0.0 0.807782,1.056331,0.0</coordinates></LineString>"
17 Street,729,419,418,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,729,729,"<LineString><coordinates>0.807782,1.056331,0.0 0.745645,1.056331,0.0</coordinates></LineString>"
17 Street,730,418,417,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,730,730,"<LineString><coordinates>0.745645,1.056331,0.0 0.683508,1.056331,0.0</coordinates></LineString>"
17 Street,731,417,416,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,731,731,"<LineString><coordinates>0.683508,1.056331,0.0 0.621371,1.056331,0.0</coordinates></LineString>"
17 Street,732,416,415,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,732,732,"<LineString><coordinates>0.621371,1.056331,0.0 0.559234,1.056331,0.0</coordinates></LineString>"
17 Street,733,415,414,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,733,733,"<LineString><coordinates>0.559234,1.056331,0.0 0.497097,1.056331,0.0</coordinates></LineString>"
17 Street,734,414,413,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,734,734,"<LineString><coordinates>0.497097,1.056331,0.0 0.434960,1.056331,0.0</coordinates></LineString>"
18 Street,735,427,428,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,735,735,"<LineString><coordinates>0.497097,1.118468,0.0 0.559234,1.118468,0.0</coordinates></LineString>"
18 Street,736,428,429,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,736,736,"<LineString><coordinates>0.559234,1.118468,0.0 0.621371,1.118468,0.0</coordinates></LineString>"
18 Street,737,429,430,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,737,737,"<LineString><coordinates>0.621371,1.118468,0.0 0.683508,1.118468,0.0</coordinates></LineString>"
18 Street,738,430,431,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,738,738,"<LineString><coordinates>0.683508,1.118468,0.0 0.745645,1.118468,0.0</coordinates></LineString>"
18 Street,739,431,432,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,739,739,"<LineString><coordinates>0.745645,1.118468,0.0 0.807782,1.118468,0.0</coordinates></LineString>"
18 Street,740,432,433,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,740,740,"<LineString><coordinates>0.807782,1.118468,0.0 0.869919,1.118468,0.0</coordinates></LineString>"
18 Street,741,433,434,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,741,741,"<LineString><coordinates>0.869919,1.118468,0.0 0.932057,1.118468,0.0</coordinates></LineString>"
18 Street,742,434,435,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,742,742,"<LineString><coordinates>0.932057,1.118468,0.0 0.994194,1.118468,0.0</coordinates></LineString>"
18 Street,743,435,436,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,743,743,"<LineString><coordinates>0.994194,1.118468,0.0 1.056331,1.118468,0.0</coordinates></LineString>"
18 Street,744,436,437,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,744,744,"<LineString><coordinates>1.056331,1.118468,0.0 1.118468,1.118468,0.0</coordinates></LineString>"
18 Street,745,437,438,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,745,745,"<LineString><coordinates>1.118468,1.118468,0.0 1.180605,1.118468,0.0</coordinates></LineString>"
18 Street,746,438,439,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,746,746,"<LineString><coordinates>1.180605,1.118468,0.0 1.242742,1.118468,0.0</coordinates></LineString>"
19 Street,747,451,450,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,747,747,"<LineString><coordinates>1.242742,1.180605,0.0 1.180605,1.180605,0.0</coordinates></LineString>"
19 Street,748,450,449,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,748,748,"<LineString><coordinates>1.180605,1.180605,0.0 1.118468,1.180605,0.0</coordinates></LineString>"
19 Street,749,449,448,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,749,749,"<LineString><coordinates>1.118468,1.180605,0.0 1.056331,1.180605,0.0</coordinates></LineString>"
19 Street,750,448,447,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,750,750,"<LineString><coordinates>1.056331,1.180605,0.0 0.994194,1.180605,0.0</coordinates></LineString>"
19 Street,751,447,446,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,751,751,"<LineString><coordinates>0.994194,1.180605,0.0 0.932057,1.180605,0.0</coordinates></LineString>"
19 Street,752,446,445,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,752,752,"<LineString><coordinates>0.932057,1.180605,0.0 0.869919,1.180605,0.0</coordinates></LineString>"
19 Street,753,445,444,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,753,753,"<LineString><coordinates>0.869919,1.180605,0.0 0.807782,1.180605,0.0</coordinates></LineString>"
19 Street,754,444,443,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,754,754,"<LineString><coordinates>0.807782,1.180605,0.0 0.745645,1.180605,0.0</coordinates></LineString>"
19 Street,755,443,442,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,755,755,"<LineString><coordinates>0.745645,1.180605,0.0 0.683508,1.180605,0.0</coordinates></LineString>"
19 Street,756,442,441,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,756,756,"<LineString><coordinates>0.683508,1.180605,0.0 0.621371,1.180605,0.0</coordinates></LineString>"
19 Street,757,441,440,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,757,757,"<LineString><coordinates>0.621371,1.180605,0.0 0.559234,1.180605,0.0</coordinates></LineString>"
20 Avenue,758,11,133,1,0.06214,3,10,1000,4,Major arterial,180,12,1,758,758,"<LineString><coordinates>1.242742,0.000000,0.0 1.242742,0.062137,0.0</coordinates></LineString>"
